iteration,step,reward,is_terminated
0,0,0,False
0,1,0,False
0,2,0,False
0,3,0,False
0,4,0,False
0,5,0,False
0,6,0,False
0,7,0,False
0,8,0,False
0,9,0,False
0,10,0,False
0,11,0,False
0,12,0,False
0,13,0,False
0,14,0,False
0,15,0,False
0,16,1,True
1,0,0,False
1,1,0,False
1,2,0,False
1,3,0,False
1,4,0,False
1,5,0,False
1,6,0,False
1,7,0,True
2,0,0,False
2,1,0,False
2,2,0,False
2,3,0,False
2,4,0,False
2,5,0,False
2,6,0,False
2,7,0,False
2,8,0,False
2,9,0,False
2,10,0,False
2,11,0,False
2,12,0,False
2,13,0,False
2,14,0,False
2,15,0,False
2,16,0,False
2,17,1,True
3,0,0,False
3,1,0,False
3,2,0,False
3,3,0,False
3,4,0,False
3,5,0,False
3,6,0,False
3,7,0,False
3,8,0,False
3,9,0,False
3,10,0,False
3,11,0,True
4,0,0,False
4,1,0,False
4,2,0,False
4,3,0,False
4,4,0,False
4,5,0,False
4,6,0,False
4,7,0,False
4,8,0,False
4,9,0,False
4,10,0,False
4,11,0,False
4,12,0,False
4,13,0,False
4,14,0,False
4,15,0,True
5,0,0,False
5,1,0,False
5,2,0,False
5,3,0,False
5,4,0,False
5,5,0,False
5,6,0,False
5,7,0,False
5,8,0,False
5,9,0,False
5,10,0,False
5,11,0,False
5,12,0,False
5,13,0,False
5,14,0,False
5,15,0,False
5,16,0,False
5,17,0,False
5,18,0,False
5,19,0,False
5,20,0,False
5,21,0,False
5,22,0,False
5,23,0,False
5,24,0,False
5,25,0,False
5,26,0,False
5,27,0,False
5,28,0,False
5,29,0,False
5,30,0,False
5,31,0,False
5,32,0,False
5,33,0,False
5,34,0,False
5,35,0,False
5,36,0,False
5,37,0,False
5,38,0,False
5,39,0,False
5,40,0,False
5,41,0,False
5,42,1,True
6,0,0,False
6,1,0,False
6,2,0,False
6,3,0,False
6,4,0,False
6,5,0,False
6,6,0,True
7,0,0,False
7,1,0,False
7,2,0,False
7,3,0,False
7,4,0,False
7,5,0,False
7,6,0,False
7,7,0,False
7,8,0,False
7,9,0,False
7,10,0,False
7,11,0,False
7,12,0,False
7,13,0,False
7,14,0,False
7,15,0,False
7,16,0,False
7,17,0,False
7,18,0,False
7,19,0,False
7,20,0,False
7,21,0,False
7,22,0,False
7,23,0,False
7,24,0,False
7,25,0,False
7,26,0,False
7,27,0,False
7,28,0,False
7,29,1,True
8,0,0,False
8,1,0,False
8,2,0,False
8,3,0,False
8,4,0,False
8,5,0,False
8,6,0,False
8,7,0,False
8,8,0,False
8,9,0,False
8,10,0,False
8,11,0,False
8,12,0,False
8,13,0,False
8,14,0,False
8,15,0,False
8,16,0,False
8,17,0,False
8,18,0,False
8,19,0,False
8,20,0,False
8,21,0,False
8,22,0,False
8,23,0,False
8,24,0,False
8,25,0,False
8,26,0,False
8,27,0,False
8,28,0,False
8,29,0,False
8,30,0,False
8,31,0,False
8,32,0,False
8,33,0,False
8,34,1,True
9,0,0,False
9,1,0,False
9,2,0,False
9,3,0,False
9,4,0,False
9,5,0,False
9,6,0,False
9,7,0,False
9,8,0,False
9,9,0,False
9,10,0,False
9,11,0,False
9,12,0,False
9,13,0,False
9,14,0,False
9,15,0,False
9,16,0,False
9,17,0,False
9,18,0,False
9,19,0,False
9,20,0,False
9,21,0,False
9,22,0,False
9,23,0,False
9,24,0,False
9,25,0,False
9,26,0,False
9,27,0,True
